OTU ID	MRC1	MRC2	MRC3	MRC4	MRC5	MRC6	MRC7	MRC_neg	SVERC1	SVERC2	SVERC3	SVERC4	SVERC5	SVERC6	SVERC7	SVERC_neg
OTU_dn_6041	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU000383.1.1450	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_688	3	4	5	1	2	0	2	0	1	0	0	1	0	1	0	0
OTU_dn_872	2	2	6	0	1	2	1	0	1	0	1	0	0	0	0	0
OTU_dn_129	4	10	3	17	10	1	6	0	3	0	1	1	2	0	24	0
OTU_dn_2305	1	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0
OTU_dn_2030	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0
OTU_dn_352	8	8	1	1	6	4	6	0	0	0	0	1	0	3	0	0
OTU_dn_1482	1	2	3	2	0	0	1	0	0	0	0	0	0	0	0	0
JF266552.1.1341	1	17	12	24	13	12	11	0	9	0	11	8	0	4	0	0
KC554390.1.1551	4	2	4	2	4	4	6	0	9	0	1	4	2	0	0	0
FPLS01017382.16.1460	1	2	1	0	2	4	0	0	0	0	1	2	0	8	8	0
JN023612.1.1456	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_1539	2	1	0	3	0	2	1	0	0	0	0	0	0	0	0	0
OTU_dn_4735	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_3931	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_3932	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OTU_dn_2935	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2309	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPLL01002574.98.1367	5	5	6	9	0	1	1	0	61	2	8	5	21	0	8	0
JQ861349.1.1492	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_6278	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_6057	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF018785.1.1334	2	5	11	6	1	1	7	0	0	0	0	0	0	0	0	0
OTU_dn_1638	1	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_5373	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_6065	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN794227.1.1213	2	3	7	8	11	10	12	0	0	0	0	0	0	0	0	0
OTU_dn_5557	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KM462865.161283.162910	3	4	5	7	3	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_5665	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KC172316.1.1495	3	14	15	16	19	17	17	0	0	0	0	0	0	0	0	0
OTU_dn_4016	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
KC554832.1.1522	6	4	13	13	11	11	2	0	2	0	0	7	2	0	4	0
EF516552.1.1488	1	3	0	0	0	0	1	0	78	11	43	15	33	28	21	0
JF149880.1.1387	2	1	4	10	3	3	4	0	1	0	3	3	3	0	1	0
FPLS01024069.12.1537	1	3	0	0	1	7	0	0	0	0	0	0	0	0	0	0
OTU_dn_5387	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_1889	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
X97076.1.1342	2	3	1	11	8	1	7	0	0	0	0	0	0	0	0	0
KX753007.1.1439	4	3	14	2	0	1	2	0	3	2	0	3	3	0	1	0
HM277933.1.1327	1	0	13	2	2	1	0	0	1	0	2	8	9	0	1	0
OTU_dn_402	3	4	5	4	0	3	8	0	3	0	3	1	0	0	0	0
OTU_dn_831	1	2	4	5	3	1	0	0	0	0	0	0	0	0	0	0
AY960778.1.1481	1	3	8	1	0	1	3	0	0	0	0	0	0	0	0	0
FJ891027.1.1339	3	5	10	8	1	1	2	0	5	1	0	1	2	0	0	0
FPLS01016372.9.1489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF289905.1.1471	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU134847.1.1329	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_6046	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2293	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
M65248.1.1425	2	2	4	4	5	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_376	4	7	6	8	0	5	6	0	0	0	0	0	0	0	0	0
OTU_dn_486	3	3	8	8	4	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_2839	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
EU570744.1.1424	1	0	2	0	0	0	0	1	0	3	15	6	5	8	27	0
OTU_dn_966	2	2	1	4	4	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_1226	1	0	3	1	2	1	4	0	0	0	0	0	0	0	0	0
OTU_dn_1649	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_203	2	7	3	8	1	6	4	0	7	6	8	3	3	0	0	0
OTU_dn_3239	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2430	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_5163	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HG917633.1.1462	1	1	0	0	0	1	3	0	0	0	0	0	5	0	0	0
OTU_dn_1375	3	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2326	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0
EF018912.1.1402	3	6	2	0	5	1	0	0	1	3	0	3	0	0	0	0
KP257298.1.1489	3	6	10	12	13	5	4	0	0	0	0	0	0	0	0	0
OTU_dn_949	5	2	1	3	2	0	2	0	0	0	0	0	0	0	0	0
EF018195.1.1376	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
KT720306.1.1424	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_dn_876	1	0	1	3	2	8	0	0	0	0	0	0	0	0	0	0
OTU_dn_1607	1	2	2	1	1	0	0	0	0	0	1	1	0	0	0	0
OTU_dn_5049	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_1628	1	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0
OTU_dn_5050	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AY921745.1.1424	2	2	0	0	2	0	0	0	16	5	26	7	10	2	9	0
OTU_dn_1532	2	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0
OTU_dn_3181	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FPLS01024041.9.1534	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_dn_65	5	9	15	14	20	34	28	0	3	0	0	0	0	0	4	0
EU150240.1.1498	4	5	5	14	9	11	14	0	0	0	0	0	0	0	0	0
OTU_dn_2390	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_6003	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_2172	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LN563645.1.1388	3	0	3	0	0	0	0	0	2	1	1	0	1	4	2	0
OTU_dn_1983	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0
KF712655.1.1494	1	0	0	0	7	3	4	0	0	0	0	0	0	0	0	0
OTU_dn_191	5	11	9	12	5	10	10	0	0	0	0	0	0	0	0	0
KJ999993.1.1450	2	4	1	1	3	2	6	0	1	0	0	0	0	0	4	0
OTU_dn_1081	1	1	1	0	0	0	0	0	1	3	1	0	0	3	2	0
FNIC01000016.369.1908	1	1	2	1	2	3	0	0	9	7	27	17	6	8	40	0
JN379392.1.1494	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2810	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_6010	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KY190390.1.1477	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_3126	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2697	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HM748691.1.1373	4	3	4	2	2	1	2	0	0	0	0	0	0	0	0	0
OTU_dn_1611	3	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_271	4	8	5	6	4	8	1	0	0	0	12	0	0	0	0	0
OTU_dn_4386	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2699	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_dn_213	4	7	8	0	15	22	0	0	0	0	0	0	0	0	0	0
CP016020.4007812.4009369	4	3	2	8	18	5	4	0	14	20	18	20	14	3	7	0
OTU_dn_4492	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2855	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_4382	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_3653	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
EU276475.1.1486	1	0	0	1	1	1	1	0	34	1	1	6	1	0	1	0
EF020288.1.1401	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_2950	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
JF429020.1.1473	3	1	1	6	5	0	3	0	4	0	0	0	1	1	0	0
FCOG02000237.3841.5368	3	7	4	16	7	4	5	1	2	1	0	0	0	0	1	0
FJ444747.1.1507	1	2	0	1	0	1	0	0	0	0	0	9	4	10	2	0
HQ450124.1.1530	1	1	0	2	1	1	0	0	3	7	3	9	10	2	0	0
FPLS01000200.33.1514	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_803	3	2	5	3	1	0	3	0	0	0	0	0	0	0	0	0
FOEE01000030.63.1587	3	4	2	1	1	1	0	0	0	0	0	1	1	0	0	0
OTU_dn_3587	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AWSA01000105.81.1627	8	16	12	10	9	13	5	0	25	22	27	44	37	21	27	0
KM374755.1.1497	2	6	0	0	2	0	0	0	0	1	3	2	4	2	5	0
OTU_dn_303	1	2	7	6	5	5	16	0	0	0	0	0	0	0	0	0
KJ808132.1.1493	2	1	0	3	0	0	0	0	0	0	5	6	0	0	0	0
KC554641.1.1517	1	5	14	17	15	13	24	0	10	3	0	14	6	12	46	0
L43597.1.1437	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
KF712881.1.1520	2	1	1	0	2	5	0	0	73	6	19	17	13	14	23	0
OTU_dn_3691	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPLS01033665.8.1506	3	0	0	2	0	0	2	0	1	0	0	0	0	7	0	0
OTU_dn_6509	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC554956.1.1519	1	2	0	2	0	0	0	0	17	9	2	7	0	1	1	0
OTU_dn_5053	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_673	2	0	0	0	0	0	1	0	12	0	0	0	6	0	0	0
AY955091.1.1528	1	0	0	0	0	0	0	0	8	10	24	7	14	10	11	0
OTU_dn_593	4	2	4	3	4	7	0	0	0	0	0	0	0	0	0	0
OTU_dn_6001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2761	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
FJ889296.1.1435	3	0	4	3	9	0	0	0	0	0	0	0	0	0	0	0
AY395418.1.1391	1	0	3	5	0	0	0	0	2	0	1	0	0	0	0	0
OTU_dn_5973	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_1410	1	1	2	0	1	1	4	0	0	0	0	0	0	0	0	0
OTU_dn_357	3	1	4	10	8	4	7	0	0	0	0	0	0	0	0	0
EF020287.1.1432	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2399	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
AB257646.1.1479	1	1	2	1	2	5	6	4	10	15	47	60	55	77	86	0
OTU_dn_6102	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BANP01000069.3784.5292	2	3	1	5	0	0	0	0	4	5	15	12	14	10	9	0
JQ861338.1.1490	2	0	5	0	3	8	13	0	0	0	0	0	0	0	0	0
OTU_dn_595	1	0	0	0	0	0	0	0	0	16	0	1	0	5	0	0
OTU_dn_47	4	9	20	24	31	31	37	0	0	0	0	0	0	0	0	0
OTU_dn_668	2	2	0	3	6	3	5	0	0	0	0	0	0	0	0	0
OTU_dn_3699	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_1791	2	0	0	0	0	0	0	1	1	3	0	1	0	0	0	0
OTU_dn_547	2	2	7	7	0	3	4	0	0	0	0	0	0	0	0	0
KJ600973.1.1511	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
JX114519.1.1495	2	2	7	3	1	1	0	0	7	1	3	0	6	0	0	0
OTU_dn_1151	1	4	3	0	0	2	1	0	0	0	1	0	0	0	0	0
AB491970.1.1525	2	2	6	0	4	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_2637	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_2228	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
OTU_dn_4407	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
EF516793.1.1487	6	12	9	17	2	8	4	0	0	0	0	0	0	0	0	0
OTU_dn_1961	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_799	1	8	4	2	1	1	0	0	0	0	0	0	0	0	0	0
CP007128.4320338.4321850	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
EF516788.1.1435	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
EF019397.1.1385	4	1	3	4	0	2	8	1	60	28	56	58	70	45	17	0
OTU_dn_4177	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KF712543.1.1478	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ536885.1.1458	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_dn_784	2	0	0	4	1	1	3	0	2	0	2	0	0	1	1	0
EU135133.1.1304	3	3	8	5	4	0	2	0	11	1	0	2	0	0	2	0
KT182580.1.1504	2	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_4566	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
EU133113.1.1376	2	4	8	8	4	3	10	6	160	131	198	229	142	82	124	0
OTU_dn_1573	1	0	0	2	0	4	2	0	0	0	0	0	0	0	0	0
FPLL01008473.13.1516	1	1	6	0	0	0	1	0	0	0	0	2	0	2	2	0
EU335279.1.1507	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
OTU_dn_4405	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_521	2	3	4	1	5	5	7	0	0	0	0	0	0	0	0	0
OTU_dn_4721	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EU150284.1.1497	1	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0
OTU_dn_2284	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
LN563733.1.1356	1	0	0	0	0	0	0	0	6	11	8	12	6	13	4	0
OTU_dn_2635	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_377	1	7	5	2	4	3	14	0	0	0	0	0	0	0	0	0
EF516324.1.1416	2	2	0	2	1	0	2	0	0	0	0	0	0	0	0	0
JADL01000008.4216.5686	2	2	3	7	4	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_2230	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
KM200537.1.1487	1	6	1	4	1	1	7	0	0	0	0	0	0	0	0	0
OTU_dn_229	2	1	11	23	2	11	4	0	0	0	0	0	0	0	0	0
OTU_dn_535	2	1	5	8	9	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_2269	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_658	1	0	6	6	7	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_208	2	7	9	0	13	1	5	0	7	0	0	0	1	12	0	0
OTU_dn_2779	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AB672221.1.1426	4	2	6	4	0	3	0	0	0	0	0	0	0	0	0	0
OTU_dn_3915	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2703	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_1998	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_1795	3	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0
OTU_dn_4723	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPLS01007480.16.1516	4	0	0	0	5	1	11	0	0	0	0	0	0	0	0	0
KJ192071.1.1479	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0
KF037263.1.1528	1	1	0	0	0	0	0	0	2	9	3	11	11	4	7	0
OTU_dn_1630	3	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_74	4	13	22	15	26	17	24	0	0	0	0	0	0	0	0	0
OTU_dn_2437	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
HM061977.1.1470	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ645177.1.1530	2	4	9	5	2	4	5	0	3	14	12	2	7	6	1	0
JF174886.1.1362	6	18	13	41	27	7	8	0	0	0	0	0	0	0	0	0
KX753126.1.1443	4	8	15	14	19	8	6	0	0	0	0	0	0	0	0	0
JX223184.1.1515	1	0	0	0	0	0	0	2	30	34	28	52	52	47	63	0
OTU_dn_127	3	12	10	20	15	10	14	0	0	0	0	0	0	0	0	0
AY372075.1.1501	2	2	2	0	0	2	1	0	1	1	0	0	10	1	0	0
KF068566.1.1342	2	5	4	6	1	3	1	0	0	0	1	0	0	0	0	0
JQ861351.1.1422	1	4	2	1	0	0	1	0	0	2	4	0	4	0	1	0
EF020026.1.1349	1	2	3	9	1	3	2	0	0	0	0	0	0	0	0	0
OTU_dn_2762	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AB189296.1.1562	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_5589	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2014	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
GQ339890.1.1454	1	1	0	1	0	0	0	1	3	2	3	0	2	4	0	0
OTU_dn_869	3	0	1	4	0	8	0	0	0	0	0	0	0	0	0	0
OTU_dn_3245	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2700	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
OTU_dn_2029	1	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0
AB541618.1.1398	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_1117	3	1	1	5	1	1	1	0	0	0	0	0	0	0	0	0
EF019981.1.1346	2	3	14	8	14	9	11	0	0	0	0	0	0	0	1	0
OTU_dn_1220	1	2	1	3	1	4	0	0	0	0	0	0	0	0	0	0
OTU_dn_730	2	0	3	8	0	6	0	0	0	0	0	0	0	0	0	0
FPLS01048030.18.1552	3	1	6	0	3	3	3	0	5	3	1	1	1	1	4	0
OTU_dn_472	2	3	23	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_920	1	3	0	2	3	3	3	0	0	0	0	0	0	0	0	0
FPLS01000657.15.1544	2	0	1	0	4	0	0	0	3	0	0	0	0	0	0	0
OTU_dn_5981	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_3848	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_1691	2	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2640	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
OTU_dn_1034	1	3	3	2	3	0	2	0	0	0	0	0	0	0	0	0
OTU_dn_3027	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
KJ192178.1.1423	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_391	4	4	3	6	9	3	6	0	0	0	0	0	0	0	0	0
OTU_dn_3121	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
HQ844554.1.1431	1	6	11	4	6	12	13	1	7	22	33	26	17	12	11	0
OTU_dn_1636	3	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0
JX505011.1.1485	1	3	4	3	3	7	0	0	0	0	0	0	0	8	0	0
FN421497.1.1383	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
KJ191832.1.1481	4	22	72	70	63	88	102	0	0	0	0	0	1	0	0	0
FPLS01007074.24.1527	6	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0
KC854941.1.1470	1	8	29	13	18	30	19	0	0	0	0	0	0	0	0	0
OTU_dn_3110	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
EU592044.1.1520	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_207	4	15	6	14	5	4	10	0	0	0	0	0	0	0	0	0
OTU_dn_451	3	2	8	9	5	1	2	0	0	0	0	0	0	0	0	0
EF515889.1.1464	1	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0
OTU_dn_555	1	1	3	12	2	2	4	0	0	0	0	0	0	0	0	0
FPLS01008945.16.1464	1	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0
OTU_dn_5574	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_6008	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_4554	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KX753116.1.1452	3	14	6	5	0	0	1	0	41	21	48	32	45	33	39	0
OTU_dn_1287	2	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0
EF019074.1.1353	4	4	5	8	0	3	5	0	0	0	0	0	0	0	0	0
AM162294.1.1532	1	3	0	7	6	0	2	0	4	2	1	17	9	2	0	0
FPLS01057744.9.1545	3	1	4	8	0	1	0	0	0	0	2	5	0	0	3	0
FPLS01011349.17.1529	2	7	13	12	6	7	7	0	2	0	0	0	0	0	0	0
OTU_dn_2174	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_936	1	1	2	0	3	1	7	0	0	0	0	0	0	0	0	0
AJ318128.1.1479	2	2	3	19	9	11	9	0	6	3	11	27	5	11	35	0
OTU_dn_1283	4	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_4553	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2633	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CAVO010000096.1936.3468	2	1	2	5	8	3	1	0	0	2	5	2	5	1	0	0
HG942125.1.1311	2	1	5	5	7	0	3	0	0	1	0	0	2	0	0	0
OTU_dn_6630	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_993	2	2	3	1	1	4	1	0	0	0	0	0	0	0	0	0
JX504984.1.1469	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPLS01017890.15.1552	1	5	8	2	0	3	1	0	3	0	3	0	0	0	0	0
FPLS01045382.9.1470	2	4	14	13	3	9	3	0	3	0	0	2	0	0	2	0
DQ366003.1.1432	2	0	2	3	0	2	2	0	0	0	0	0	1	0	0	0
AF068118.1.1428	4	0	0	1	2	0	4	0	0	0	0	0	0	0	0	0
OTU_dn_4575	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_2210	1	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0
OTU_dn_223	4	16	7	13	4	4	5	0	2	0	0	0	0	0	0	0
OTU_dn_2980	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_1213	1	0	2	1	1	2	5	0	0	0	0	0	0	0	0	0
KF101231.1.1338	1	4	5	9	22	14	16	0	2	0	0	0	4	1	0	0
OTU_dn_480	1	8	3	0	6	6	5	0	0	0	0	0	0	0	0	0
EU132932.1.1351	3	1	0	2	1	3	1	0	2	0	0	0	0	0	0	0
OTU_dn_143	5	0	13	11	8	12	7	0	7	0	5	6	0	4	0	0
OTU_dn_3579	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_4563	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_449	2	4	1	8	7	0	9	0	0	0	0	0	0	0	0	0
KM205461.1.1451	2	3	0	4	1	2	4	0	7	6	10	5	4	3	1	0
OTU_dn_2853	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_dn_865	3	3	0	5	0	2	3	0	0	0	0	0	0	0	0	0
OTU_dn_667	1	0	1	9	1	4	2	0	0	1	0	2	0	0	0	0
BBZK01000018.4467.5981	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
EF019503.1.1325	3	9	20	5	4	5	5	0	0	0	0	0	0	0	0	0
OTU_dn_1601	1	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0
OTU_dn_805	2	2	1	8	2	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_311	1	10	6	7	9	5	4	0	0	0	0	0	0	0	0	0
EF019331.1.1388	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0
KM359702.1.1499	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_dn_242	2	5	5	10	6	9	15	0	0	0	0	0	0	0	0	0
OTU_dn_2701	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
GQ339903.1.1465	2	2	1	3	6	1	0	0	0	0	0	0	0	0	0	0
OTU_dn_759	4	3	2	7	1	0	1	0	0	0	0	0	0	0	0	0
KC554118.1.1532	4	3	3	2	4	3	4	1	21	13	17	24	34	27	36	0
OTU_dn_2426	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_4638	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPLS01026231.15.1550	1	2	2	1	1	1	3	0	0	0	0	0	0	0	0	0
JF796768.1.1323	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_1753	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0
HM262881.1.1346	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FPLS01042095.15.1484	1	0	0	9	0	0	0	0	19	3	2	15	2	9	11	0
OTU_dn_1001	2	0	0	0	0	0	0	0	3	6	0	0	3	0	0	0
AF507705.1.1443	2	7	2	0	2	0	1	0	3	0	0	3	1	0	1	0
OTU_dn_767	1	1	1	5	3	5	2	0	0	0	0	0	0	0	0	0
HM062433.1.1469	1	2	8	2	5	9	2	0	0	0	0	0	0	0	0	0
OTU_dn_563	4	3	6	2	1	8	1	0	0	0	0	0	0	0	0	0
OTU_dn_659	2	2	5	0	0	3	1	0	1	1	0	7	0	0	0	0
OTU_dn_5061	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_dn_4634	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ704709.1.1436	1	1	3	4	3	1	0	0	0	0	0	0	1	0	0	0
OTU_dn_5214	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF019350.1.1339	2	2	5	3	8	8	4	0	0	0	0	0	0	0	0	0
